MARBLE_ID	REASON
01002002100034	subsumed-article
01002002200050	subsumed-article
01002100200012	subsumed-article
01002100900020	subsumed-article
01002100900058	subsumed-article
01002101200078	subsumed-article
01002101400058	subsumed-article
01002101500012	subsumed-article
01002101700052	subsumed-article
01002200700004	subsumed-article
01002202000008	subsumed-article
01002203400010	subsumed-article
01002203500008	subsumed-article
01002204000010	subsumed-article
01002205000012	subsumed-article
01002300300020	subsumed-article
01002300500028	subsumed-article
01002300700024	subsumed-article
01002300700034	subsumed-article
01002300800020	subsumed-article
01002300900044	subsumed-article
01002300900054	subsumed-article
01002301000012	subsumed-article
01002301000048	subsumed-article
01002301100022	subsumed-article
01002301400010	subsumed-article
01002301500028	subsumed-article
01002301600034	subsumed-article
01002301800052	subsumed-article
01002302100040	subsumed-article
01002302400010	subsumed-article
01002400300064	subsumed-article
01002401100010	subsumed-article
01002401600036	subsumed-article
01002401600046	subsumed-article
01002401700028	subsumed-article
01002401800014	subsumed-article
01002402000040	subsumed-article
01002402200044	subsumed-article
01002402200064	subsumed-article
01002402300016	subsumed-article
01002402500034	subsumed-article
01100100100016	subsumed-article
01100100100026	subsumed-article
01100100300038	subsumed-article
01100100400020	subsumed-article
01100101600014	subsumed-article
01100102300008	subsumed-article
01100102300042	subsumed-article
01100103100018	subsumed-article
01100103400038	subsumed-article
01100103900040	subsumed-article
01100105100052	subsumed-article
01100105100072	subsumed-article
01100105300034	subsumed-article
01100200300040	subsumed-article
01100200800076	subsumed-article
01100202600038	subsumed-article
01100202900008	subsumed-article
01100203200040	subsumed-article
01100203400032	subsumed-article
01100203800010	subsumed-article
01100300200012	subsumed-article
01100300300028	subsumed-article
01100300600090	subsumed-article
01100301300036	subsumed-article
01100301700046	subsumed-article
01100301800008	subsumed-article
01100301800048	subsumed-article
01100301800060	subsumed-article
01100302100008	subsumed-article
01100302100034	subsumed-article
01100400700040	subsumed-article
01100401000008	subsumed-article
01100401300026	subsumed-article
01100401300040	subsumed-article
01100401900044	subsumed-article
01100402000012	subsumed-article
01100500800016	subsumed-article
01100500800024	subsumed-article
01100500900030	subsumed-article
01100501300022	subsumed-article
01100501300040	subsumed-article
01100502000074	subsumed-article
01100502300024	subsumed-article
01100502800014	subsumed-article
01100502800026	subsumed-article
01100502900028	subsumed-article
01100503000042	subsumed-article
01100503000052	subsumed-article
01100600100036	subsumed-article
01100600300038	subsumed-article
01100600400008	subsumed-article
01100600500032	subsumed-article
01100600500040	subsumed-article
01100600600018	subsumed-article
01100600600034	subsumed-article
01100600600050	subsumed-article
01100600600064	subsumed-article
01100600700042	subsumed-article
01100600900034	subsumed-article
01100601700008	subsumed-article
01100602200038	subsumed-article
01100602300008	subsumed-article
01100602500008	subsumed-article
01100602600016	subsumed-article
01100602700048	subsumed-article
01100602700068	subsumed-article
01100602900044	subsumed-article
01100603000024	subsumed-article
01100603700004	subsumed-article
01100603800006	subsumed-article
01100700300008	subsumed-article
01100700700030	subsumed-article
01100700800024	subsumed-article
01100700800030	subsumed-article
01100700800060	subsumed-article
01100700900020	subsumed-article
01100701400064	subsumed-article
01100701700016	subsumed-article
01100701700034	subsumed-article
01100701700048	subsumed-article
01100701800058	subsumed-article
01100701900022	subsumed-article
01100702300018	subsumed-article
01100702300040	subsumed-article
01100702300058	subsumed-article
01100702400024	subsumed-article
01100702700020	subsumed-article
01100702700040	subsumed-article
01100702700052	subsumed-article
01100702900054	subsumed-article
01100703000012	subsumed-article
01100703000042	subsumed-article
01100703100012	subsumed-article
01100703100022	subsumed-article
01100703200018	subsumed-article
01100703200032	subsumed-article
01100703800030	subsumed-article
01100704000054	subsumed-article
01100704200030	subsumed-article
01100704500052	subsumed-article
01100705000072	subsumed-article
01100800200030	subsumed-article
01100800400036	subsumed-article
01100800900006	subsumed-article
01100801200018	subsumed-article
01100802100012	subsumed-article
01100802300020	subsumed-article
01100802400040	subsumed-article
01100803100040	subsumed-article
01100803300048	subsumed-article
01100803700010	subsumed-article
01100803900030	subsumed-article
01100804400010	subsumed-article
01100804400020	subsumed-article
01100804700012	subsumed-article
01100806100034	subsumed-article
01100806400004	subsumed-article
01100806500010	subsumed-article
01100806600004	subsumed-article
01100900800044	subsumed-article
01100900800056	subsumed-article
01100901100032	subsumed-article
01100901400010	subsumed-article
01100901600024	subsumed-article
01100901600042	subsumed-article
01100901800018	subsumed-article
01100901800024	subsumed-article
01100901900066	subsumed-article
01100902100012	subsumed-article
01100902300036	subsumed-article
01100902300046	subsumed-article
01100902500014	subsumed-article
01100902700010	subsumed-article
01101000700010	subsumed-article
01101001000008	subsumed-article
01101001000042	subsumed-article
01101001000066	subsumed-article
01101001200046	subsumed-article
01101001900008	subsumed-article
01101001900020	subsumed-article
01101002200010	subsumed-article
01101002200016	subsumed-article
01101002700022	subsumed-article
01101002700038	subsumed-article
01101002700046	subsumed-article
01101100700020	subsumed-article
01101102600044	subsumed-article
01101102700018	subsumed-article
01101102900008	subsumed-article
01101102900044	subsumed-article
01101102900070	subsumed-article
01101103000010	subsumed-article
01101200700028	subsumed-article
01101201000028	subsumed-article
01101201100034	subsumed-article
01101201100048	subsumed-article
01101201200026	subsumed-article
01101201200054	subsumed-article
01101201400046	subsumed-article
01101201400060	subsumed-article
01101201800056	subsumed-article
01101203200012	subsumed-article
01101203200030	subsumed-article
01101203200036	subsumed-article
01101203200070	subsumed-article
01101203300030	subsumed-article
01101203300040	subsumed-article
01101300300008	subsumed-article
01101300500026	subsumed-article
01101300600084	subsumed-article
01101300800054	subsumed-article
01101300900042	subsumed-article
01101301000020	subsumed-article
01101301600044	subsumed-article
01101301700040	subsumed-article
01101302200020	subsumed-article
01101302300030	subsumed-article
01101302400014	subsumed-article
01101302400032	subsumed-article
01101302500024	subsumed-article
01101302500054	subsumed-article
01101302600050	subsumed-article
01101302800018	subsumed-article
01101303100036	subsumed-article
01101303400008	subsumed-article
01101400100004	subsumed-article
01101400300042	subsumed-article
01101400600022	subsumed-article
01101401100012	subsumed-article
01101401100030	subsumed-article
01101401500024	subsumed-article
01101401500070	subsumed-article
01101402400012	subsumed-article
01101402500008	subsumed-article
01101402500018	subsumed-article
01101500100014	subsumed-article
01101501300028	subsumed-article
01101502700034	subsumed-article
01101600400012	subsumed-article
01101600400032	subsumed-article
01101601500050	subsumed-article
01101601600056	subsumed-article
01101601600066	subsumed-article
01101601800048	subsumed-article
01101602100014	subsumed-article
01101603200010	subsumed-article
01101700600020	subsumed-article
01101700600034	subsumed-article
01101700700030	subsumed-article
01101701000060	subsumed-article
01101701200032	subsumed-article
01101701200044	subsumed-article
01101701300038	subsumed-article
01101701300062	subsumed-article
01101800100024	subsumed-article
01101800400038	subsumed-article
01101800500016	subsumed-article
01101800700010	subsumed-article
01101801300052	subsumed-article
01101802400038	subsumed-article
01101802700008	subsumed-article
01101802800022	subsumed-article
01101802800030	subsumed-article
01101803200038	subsumed-article
01101803500014	subsumed-article
01101803800056	subsumed-article
01101804400008	subsumed-article
01101900100042	subsumed-article
01101900200034	subsumed-article
01101900400010	subsumed-article
01101901000044	subsumed-article
01101901100014	subsumed-article
01101901100062	subsumed-article
01101901100082	subsumed-article
01101901200016	subsumed-article
01101901400044	subsumed-article
01101901800028	subsumed-article
01101902100048	subsumed-article
01102000600008	subsumed-article
01102000900034	subsumed-article
01102001200036	subsumed-article
01102001600008	subsumed-article
01102001600022	subsumed-article
01102001700016	subsumed-article
01102002300038	subsumed-article
01102002500014	subsumed-article
01102002500032	subsumed-article
01102002500042	subsumed-article
01102002500054	subsumed-article
01102002600032	subsumed-article
01102002900022	subsumed-article
01102003400056	subsumed-article
01102003800016	subsumed-article
01102003800032	subsumed-article
01102100900008	subsumed-article
01102101100048	subsumed-article
01102101300066	subsumed-article
01102101300076	subsumed-article
01102102400012	subsumed-article
01102102400030	subsumed-article
01102102700048	subsumed-article
01102200200008	subsumed-article
01102200400018	subsumed-article
01102200500020	subsumed-article
01102200600042	subsumed-article
01102201500036	subsumed-article
01102201700024	subsumed-article
01102202500014	subsumed-article
01102203000022	subsumed-article
01102203000048	subsumed-article
01102203400010	subsumed-article
01102203500012	subsumed-article
01102203500032	subsumed-article
01102203500046	subsumed-article
01102203600012	subsumed-article
01102204400026	subsumed-article
01102204900020	subsumed-article
01200200100018	subsumed-article
01200200800044	subsumed-article
01200201100046	subsumed-article
01200202100036	subsumed-article
01200202300020	subsumed-article
01200300600014	subsumed-article
01200300700042	subsumed-article
01200300900042	subsumed-article
01200300900050	subsumed-article
01200301900056	subsumed-article
01200302000008	subsumed-article
01200302200008	subsumed-article
01200302200046	subsumed-article
01200302300034	subsumed-article
01200302500056	subsumed-article
01200302700058	subsumed-article
01200400200030	subsumed-article
01200400200048	subsumed-article
01200400700058	subsumed-article
01200401200016	subsumed-article
01200401500022	subsumed-article
01200401600008	subsumed-article
01200401600018	subsumed-article
01200401700018	subsumed-article
01200401700028	subsumed-article
01200402600038	subsumed-article
01200403500012	subsumed-article
01200403800020	subsumed-article
01200404000042	subsumed-article
01200404100030	subsumed-article
01200404100050	subsumed-article
01200404200050	subsumed-article
01200404300030	subsumed-article
01200501000028	subsumed-article
01200501400012	subsumed-article
01200501800004	subsumed-article
01200501800074	subsumed-article
01200502400026	subsumed-article
01200502700036	subsumed-article
01200601800038	subsumed-article
01200601800048	subsumed-article
01200602900022	subsumed-article
01200603200108	subsumed-article
01200700100022	subsumed-article
01200700200014	subsumed-article
01200700200046	subsumed-article
01200700400020	subsumed-article
01200700500008	subsumed-article
01200700700012	subsumed-article
01200701200066	subsumed-article
01200701500060	subsumed-article
01200701700040	subsumed-article
01200701800048	subsumed-article
01200701900034	subsumed-article
01200701900044	subsumed-article
01200702000022	subsumed-article
01200800100058	subsumed-article
01200800500012	subsumed-article
01200800600012	subsumed-article
01200801200042	subsumed-article
01200801200052	subsumed-article
01200801500024	subsumed-article
01200802200034	subsumed-article
01200802800016	subsumed-article
01200802900034	subsumed-article
01200901300034	subsumed-article
01200902400012	subsumed-article
01200902600036	subsumed-article
01200902600058	subsumed-article
01200903000022	subsumed-article
01200903100010	subsumed-article
01201000600052	subsumed-article
01201000700046	subsumed-article
01201000900008	subsumed-article
01201001200022	subsumed-article
01201001900044	subsumed-article
01201002000014	subsumed-article
01201002400026	subsumed-article
01201002500026	subsumed-article
01201002500034	subsumed-article
01201003200004	subsumed-article
01201100400006	subsumed-article
01201100400036	subsumed-article
01201100400044	subsumed-article
01201100600022	subsumed-article
01201101000040	subsumed-article
01201101100046	subsumed-article
01201101100054	subsumed-article
01201101400024	subsumed-article
01201101500048	subsumed-article
01201101500064	subsumed-article
01201102000032	subsumed-article
01201200400026	subsumed-article
01201200700020	subsumed-article
01201200800024	subsumed-article
01201201100020	subsumed-article
01201201200056	subsumed-article
01201201300006	subsumed-article
01201201700022	subsumed-article
01201300700050	subsumed-article
01201302000022	subsumed-article
01201302500046	subsumed-article
01201400400026	subsumed-article
01201400600018	subsumed-article
01201400700034	subsumed-article
01201400900032	subsumed-article
01201400900048	subsumed-article
01201400900084	subsumed-article
01201500400026	subsumed-article
01201502000068	subsumed-article
01201503500026	subsumed-article
01201503700004	subsumed-article
01201600300026	subsumed-article
01201600400012	subsumed-article
01201600500028	subsumed-article
01201600600004	subsumed-article
01201601800020	subsumed-article
01201701100016	subsumed-article
01201701700018	subsumed-article
01201703100032	subsumed-article
01201703400018	subsumed-article
01201703400054	subsumed-article
01201703400062	subsumed-article
01201800900008	subsumed-article
01201800900018	subsumed-article
01201801300014	subsumed-article
01201801600004	subsumed-article
01201802000018	subsumed-article
01201900100030	subsumed-article
01201900200040	subsumed-article
01201900400042	subsumed-article
01201900700030	subsumed-article
01201901300020	subsumed-article
01201901800012	subsumed-article
01201902800042	subsumed-article
01201902900024	subsumed-article
01201902900038	subsumed-article
01201903300004	subsumed-article
01201903500008	subsumed-article
01201903500050	subsumed-article
01201903700032	subsumed-article
01202000100004	subsumed-article
01202000500048	subsumed-article
01202000800030	subsumed-article
01202001000012	subsumed-article
01202001100028	subsumed-article
01202001200004	subsumed-article
01202100300032	subsumed-article
01202100600012	subsumed-article
01202100700020	subsumed-article
01202100700044	subsumed-article
01202200300016	subsumed-article
01202200600004	subsumed-article
01202200600012	subsumed-article
01202200600020	subsumed-article
01202200900050	subsumed-article
01202201000014	subsumed-article
01202201400066	subsumed-article
01202201500022	subsumed-article
01202201700038	subsumed-article
01202300300116	subsumed-article
01202300400066	subsumed-article
01202300400074	subsumed-article
01202300500026	subsumed-article
01202300500052	subsumed-article
01202300500058	subsumed-article
01202300500066	subsumed-article
01202300500074	subsumed-article
01202300700036	subsumed-article
01202301000046	subsumed-article
01202301000052	subsumed-article
01202301100022	subsumed-article
01202301100048	subsumed-article
01202301100066	subsumed-article
01202301600024	subsumed-article
01202302100034	subsumed-article
01202302200010	subsumed-article
01202302300016	subsumed-article
01202401000004	subsumed-article
01202401000036	subsumed-article
01202500100020	subsumed-article
01202500100030	subsumed-article
01202500100036	subsumed-article
01202500200012	subsumed-article
01202500200026	subsumed-article
01202500300008	subsumed-article
01202500300022	subsumed-article
01202500700032	subsumed-article
01202500800006	subsumed-article
01202500800020	subsumed-article
01202500800036	subsumed-article
01202500900046	subsumed-article
01202501100018	subsumed-article
01202501700070	subsumed-article
01202501900052	subsumed-article
01202501900102	subsumed-article
01202502400038	subsumed-article
01202502500008	subsumed-article
01202502500080	subsumed-article
01202502700044	subsumed-article
01300101000024	subsumed-article
01300200700020	subsumed-article
01300500100054	subsumed-article
01300500600022	subsumed-article
01300500900006	subsumed-article
01300501000046	subsumed-article
01300501200026	subsumed-article
01300501600008	subsumed-article
01300501600014	subsumed-article
01300502000038	subsumed-article
01300502300016	subsumed-article
01300502600038	subsumed-article
01300502600046	subsumed-article
01300503600020	subsumed-article
01300601700020	subsumed-article
01300604600034	subsumed-article
01300604700046	subsumed-article
01300604800036	subsumed-article
01300604900012	subsumed-article
01300605000008	subsumed-article
01300605600024	subsumed-article
01300606100016	subsumed-article
01300606300034	subsumed-article
01300606500016	subsumed-article
01300700500030	subsumed-article
01300701100038	subsumed-article
01300702100036	subsumed-article
01300702800020	subsumed-article
01300702800030	subsumed-article
01300704000036	subsumed-article
01300704000042	subsumed-article
01300901900048	subsumed-article
01300902200014	subsumed-article
01300902700034	subsumed-article
01300902700040	subsumed-article
01300903000020	subsumed-article
01300903300016	subsumed-article
01300903300022	subsumed-article
01300903300042	subsumed-article
01300903400012	subsumed-article
01301000300024	subsumed-article
01301000700016	subsumed-article
01301001300042	subsumed-article
01301100600016	subsumed-article
01301100600038	subsumed-article
01301100700010	subsumed-article
01301101300012	subsumed-article
01301101300028	subsumed-article
01301101600010	subsumed-article
01301101700032	subsumed-article
01301101800032	subsumed-article
01301102000050	subsumed-article
01301102100010	subsumed-article
01301102300026	subsumed-article
01301102300056	subsumed-article
01301104200016	subsumed-article
01301200100038	subsumed-article
01301200200014	subsumed-article
01301200200022	subsumed-article
01301200200028	subsumed-article
01301200400014	subsumed-article
01301200900018	subsumed-article
01301200900036	subsumed-article
01301201600018	subsumed-article
01301201600054	subsumed-article
01301201600062	subsumed-article
01301201700020	subsumed-article
01301202000028	subsumed-article
01301202200034	subsumed-article
01301202400016	subsumed-article
01301202600014	subsumed-article
01301203300016	subsumed-article
01301203800010	subsumed-article
01301204100030	subsumed-article
01301204100038	subsumed-article
01301204100046	subsumed-article
01301204100054	subsumed-article
01301300700038	subsumed-article
01301301100028	subsumed-article
01301301200016	subsumed-article
01301401200024	subsumed-article
01301401300016	subsumed-article
01301401500032	subsumed-article
01301501100026	subsumed-article
01301501200018	subsumed-article
01301501300010	subsumed-article
01301501300034	subsumed-article
01301501500040	subsumed-article
01301502200020	subsumed-article
01301502300014	subsumed-article
01301502400064	subsumed-article
01301600500062	subsumed-article
01301600700004	subsumed-article
01301600700020	subsumed-article
01301600800018	subsumed-article
01301602400006	subsumed-article
01301603100022	subsumed-article
01301603900030	subsumed-article
01301604000024	subsumed-article
01301604000032	subsumed-article
01301604200040	subsumed-article
01301700300008	subsumed-article
01301700800050	subsumed-article
01301700900052	subsumed-article
01301702100018	subsumed-article
01301900400028	subsumed-article
01301900700064	subsumed-article
01301900900038	subsumed-article
01301901400026	subsumed-article
01302000300022	subsumed-article
01302000300040	subsumed-article
01302101200054	subsumed-article
01302101500046	subsumed-article
01302101600070	subsumed-article
01302101700028	subsumed-article
01302102300044	subsumed-article
01302102300056	subsumed-article
01302102300068	subsumed-article
01302102500014	subsumed-article
01302102600040	subsumed-article
01302102700010	subsumed-article
01302102800004	subsumed-article
01302102900016	subsumed-article
01302102900030	subsumed-article
01302102900040	subsumed-article
01302200300012	subsumed-article
01302200300028	subsumed-article
01302201400040	subsumed-article
01302201400048	subsumed-article
01302201600004	subsumed-article
01302201600010	subsumed-article
01302201600018	subsumed-article
01302201600026	subsumed-article
01302201900064	subsumed-article
01302300500024	subsumed-article
01302300700004	subsumed-article
01302302600008	subsumed-article
01302302900036	subsumed-article
01302302900044	subsumed-article
01302303000010	subsumed-article
01302303000016	subsumed-article
01302303000040	subsumed-article
01302303100018	subsumed-article
01302303100024	subsumed-article
01302303100032	subsumed-article
01302400600062	subsumed-article
01302400600070	subsumed-article
01302402200004	subsumed-article
01302403100050	subsumed-article
01302403100058	subsumed-article
01302500300038	subsumed-article
01302500600014	subsumed-article
01302500800016	subsumed-article
01302500800022	subsumed-article
01302501100008	subsumed-article
01302600100012	subsumed-article
01302600800028	subsumed-article
01302601300010	subsumed-article
01302601300016	subsumed-article
01302601600014	subsumed-article
01302601600026	subsumed-article
01302601700004	subsumed-article
01302601700016	subsumed-article
01302601700022	subsumed-article
01302601700030	subsumed-article
01302601700036	subsumed-article
01302601700046	subsumed-article
01302601800004	subsumed-article
01302601800010	subsumed-article
01302601800018	subsumed-article
01302601800026	subsumed-article
01302602300004	subsumed-article
01302602300010	subsumed-article
01302602300016	subsumed-article
01302602300022	subsumed-article
01302602900004	subsumed-article
01302602900016	subsumed-article
01302603000004	subsumed-article
01302603000038	subsumed-article
01302603100004	subsumed-article
01302603100016	subsumed-article
01302700200014	subsumed-article
01302700300024	subsumed-article
01302700500014	subsumed-article
01302700700008	subsumed-article
01302700800008	subsumed-article
01302700900008	subsumed-article
01302701000008	subsumed-article
01302701100008	subsumed-article
01302701100024	subsumed-article
01302701200008	subsumed-article
01302701200032	subsumed-article
01302701300008	subsumed-article
01302701300024	subsumed-article
01302701600012	subsumed-article
01302701600026	subsumed-article
01302702400056	subsumed-article
01302702500028	subsumed-article
01302702500034	subsumed-article
01302702500042	subsumed-article
01302702500050	subsumed-article
01302702700024	subsumed-article
01302702800020	subsumed-article
01302702900016	subsumed-article
01302702900038	subsumed-article
01302703100030	subsumed-article
01302703300010	subsumed-article
01302703400026	subsumed-article
01302800100070	subsumed-article
01302800700032	subsumed-article
01302801000022	subsumed-article
01302801200014	subsumed-article
01302801400004	subsumed-article
01302801400010	subsumed-article
01302801400016	subsumed-article
01302801800018	subsumed-article
01302802100048	subsumed-article
01302900200024	subsumed-article
01302900200036	subsumed-article
01302900200048	subsumed-article
01302900200058	subsumed-article
01302900200070	subsumed-article
01302900500004	subsumed-article
01302900500010	subsumed-article
01302900500018	subsumed-article
01302900500024	subsumed-article
01302901100040	subsumed-article
01302901100048	subsumed-article
01302901200028	subsumed-article
01302901200062	subsumed-article
01302901500024	subsumed-article
01302902000060	subsumed-article
01302902200018	subsumed-article
01400100200032	subsumed-article
01400100300020	subsumed-article
01400100300056	subsumed-article
01400100400020	subsumed-article
01400100700004	subsumed-article
01400101200042	subsumed-article
01400101300010	subsumed-article
01400101500030	subsumed-article
01400101500046	subsumed-article
01400101500054	subsumed-article
01400200100028	subsumed-article
01400200300048	subsumed-article
01400200300056	subsumed-article
01400200300062	subsumed-article
01400200300070	subsumed-article
01400200600020	subsumed-article
01400200600028	subsumed-article
01400200600036	subsumed-article
01400200600044	subsumed-article
01400200600052	subsumed-article
01400200900008	subsumed-article
01400201300028	subsumed-article
01400201300036	subsumed-article
01400201300042	subsumed-article
01400201300048	subsumed-article
01400201300054	subsumed-article
01400201300062	subsumed-article
01400201300068	subsumed-article
01400201300074	subsumed-article
01400201300082	subsumed-article
01400201300090	subsumed-article
01400201700024	subsumed-article
01400300200012	subsumed-article
01400300200022	subsumed-article
01400300300030	subsumed-article
01400301300034	subsumed-article
01400301600010	subsumed-article
01400301600040	subsumed-article
01400400200018	subsumed-article
01400400200040	subsumed-article
01400400200054	subsumed-article
01400400300024	subsumed-article
01400400600058	subsumed-article
01400400700026	subsumed-article
01400400800016	subsumed-article
01400400900028	subsumed-article
01400401100054	subsumed-article
01400401300030	subsumed-article
01400401600042	subsumed-article
01400402000020	subsumed-article
01400402200062	subsumed-article
01400500300020	subsumed-article
01400500500036	subsumed-article
01400501000006	subsumed-article
01400501200064	subsumed-article
01400501300018	subsumed-article
01400501300026	subsumed-article
01400600100018	subsumed-article
01400601400020	subsumed-article
01400601400028	subsumed-article
01400601500040	subsumed-article
01400602200038	subsumed-article
01400602400050	subsumed-article
01400602800010	subsumed-article
01400603000028	subsumed-article
01400603400010	subsumed-article
01400603400020	subsumed-article
01400603700012	subsumed-article
01400603800064	subsumed-article
01400604100042	subsumed-article
01400700800016	subsumed-article
01400700900008	subsumed-article
01400701000016	subsumed-article
01400701200014	subsumed-article
01400701200036	subsumed-article
01400702100044	subsumed-article
01400702100056	subsumed-article
01400800400012	subsumed-article
01400800600076	subsumed-article
01400800800014	subsumed-article
01400801000020	subsumed-article
01400801000038	subsumed-article
01400801100022	subsumed-article
01400801300026	subsumed-article
01400801300034	subsumed-article
01400801300042	subsumed-article
01400801300052	subsumed-article
01400801500036	subsumed-article
01400900900008	subsumed-article
01400900900046	subsumed-article
01400900900064	subsumed-article
01400901100046	subsumed-article
01400901800010	subsumed-article
01400901800020	subsumed-article
01400901800026	subsumed-article
01400902100008	subsumed-article
01400902700022	subsumed-article
01400902700038	subsumed-article
01400902700046	subsumed-article
01401000600054	subsumed-article
01401001000028	subsumed-article
01401001100034	subsumed-article
01401001100044	subsumed-article
01401001200022	subsumed-article
01401001200050	subsumed-article
01401001400042	subsumed-article
01401001400052	subsumed-article
01401001800056	subsumed-article
01401101500012	subsumed-article
01401101500020	subsumed-article
01401101500028	subsumed-article
01401102200008	subsumed-article
01401200200008	subsumed-article
01401200200018	subsumed-article
01401200300030	subsumed-article
01401300100012	subsumed-article
01401301000038	subsumed-article
01401301100014	subsumed-article
01401301100020	subsumed-article
01401301100028	subsumed-article
01401301100034	subsumed-article
01401301100078	subsumed-article
01401301100084	subsumed-article
01401301200010	subsumed-article
01401301800012	subsumed-article
01401400500032	subsumed-article
01401500400008	subsumed-article
01401500500006	subsumed-article
01401500500020	subsumed-article
01401500500028	subsumed-article
01401501000010	subsumed-article
01401501100012	subsumed-article
01401501200008	subsumed-article
01401600700006	subsumed-article
01401601000050	subsumed-article
01401601200054	subsumed-article
01401601400028	subsumed-article
01401700300036	subsumed-article
01401700900038	subsumed-article
01401800200042	subsumed-article
01401800300054	subsumed-article
01401800400020	subsumed-article
01401800500040	subsumed-article
01401801400036	subsumed-article
01401801600024	subsumed-article
01401802400014	subsumed-article
01401802900022	subsumed-article
01401802900048	subsumed-article
01401803300010	subsumed-article
01401803300048	subsumed-article
01401803400012	subsumed-article
01401803400032	subsumed-article
01401900200036	subsumed-article
01401900400022	subsumed-article
01401900500010	subsumed-article
01401900800050	subsumed-article
01402000100038	subsumed-article
01402000200032	subsumed-article
01402000600024	subsumed-article
01402000900048	subsumed-article
01402002000008	subsumed-article
01402002400016	subsumed-article
01402002600006	subsumed-article
01402100400030	subsumed-article
01402101000034	subsumed-article
01402200100042	subsumed-article
01402200100048	subsumed-article
01402200500028	subsumed-article
01402200600026	subsumed-article
01402300100006	subsumed-article
01402300100082	subsumed-article
01402300400026	subsumed-article
01402300400034	subsumed-article
01402300600028	subsumed-article
01402300900046	subsumed-article
01402301000050	subsumed-article
01402301000058	subsumed-article
01402301300022	subsumed-article
01402301400056	subsumed-article
01402301800048	subsumed-article
01402302000032	subsumed-article
01402302100032	subsumed-article
01402400500072	subsumed-article
01402400700038	subsumed-article
01402400900042	subsumed-article
01402401000030	subsumed-article
01402401300020	subsumed-article
01402401700022	subsumed-article
01402402000032	subsumed-article
01402500400016	subsumed-article
01402500400022	subsumed-article
01402500800016	subsumed-article
01402501300024	subsumed-article
01402501600026	subsumed-article
01402501800032	subsumed-article
01402501800048	subsumed-article
01402501800084	subsumed-article
01402600600012	subsumed-article
01402600600056	subsumed-article
01402601000010	subsumed-article
01402601000036	subsumed-article
01402601000044	subsumed-article
01402601000056	subsumed-article
01402601000064	subsumed-article
01402601300046	subsumed-article
01402601500040	subsumed-article
01402601500048	subsumed-article
01402601800038	subsumed-article
01402602300034	subsumed-article
01402700400018	subsumed-article
01402700500034	subsumed-article
01402700500080	subsumed-article
01402800200024	subsumed-article
01402800300024	subsumed-article
01402800400012	subsumed-article
01402800900080	subsumed-article
01402801500024	subsumed-article
01402801600004	subsumed-article
01402802700018	subsumed-article
01402900300006	subsumed-article
01402900300020	subsumed-article
01402900700040	subsumed-article
01402900900012	subsumed-article
01402900900030	subsumed-article
01402901700012	subsumed-article
01402901700034	subsumed-article
01402901700074	subsumed-article
01402903000020	subsumed-article
01402903500024	subsumed-article
01402903500030	subsumed-article
01402903600028	subsumed-article
01403000200036	subsumed-article
01403000300014	subsumed-article
01403000500066	subsumed-article
01403000600012	subsumed-article
01403000900036	subsumed-article
01403001300026	subsumed-article
01403001500018	subsumed-article
01403001700008	subsumed-article
01403001800046	subsumed-article
01403002400014	subsumed-article
01403002400040	subsumed-article
01403002700046	subsumed-article
01403100200036	subsumed-article
01403100200044	subsumed-article
01403100300016	subsumed-article
01403100300042	subsumed-article
01403100300050	subsumed-article
01403100300058	subsumed-article
01403100300064	subsumed-article
01403100400008	subsumed-article
01403100700004	subsumed-article
01403100700026	subsumed-article
01403101400020	subsumed-article
01403101500054	subsumed-article
01403101500060	subsumed-article
01403101900056	subsumed-article
01403101900070	subsumed-article
01403102100028	subsumed-article
01403102100036	subsumed-article
01403200200020	subsumed-article
01403200300034	subsumed-article
01403200500036	subsumed-article
01403202100074	subsumed-article
01403202400004	subsumed-article
01403202800040	subsumed-article
01403203100034	subsumed-article
01403300300032	subsumed-article
01403300600014	subsumed-article
01403300700046	subsumed-article
01403301100036	subsumed-article
01403301100046	subsumed-article
01403301400028	subsumed-article
01403301400052	subsumed-article
01403301500062	subsumed-article
01403301700014	subsumed-article
01403401100008	subsumed-article
01403401100016	subsumed-article
01403401100034	subsumed-article
01403401200016	subsumed-article
01403401800014	subsumed-article
01403402200056	subsumed-article
01403402300022	subsumed-article
01403402500042	subsumed-article
01403500100034	subsumed-article
01403500300008	subsumed-article
01403500300046	subsumed-article
01403500300072	subsumed-article
01403500500008	subsumed-article
01403500500042	subsumed-article
01403500700032	subsumed-article
01403500800012	subsumed-article
01403500800018	subsumed-article
01403500800026	subsumed-article
01403500800052	subsumed-article
01403500800060	subsumed-article
01403500900042	subsumed-article
01403500900048	subsumed-article
01403501200042	subsumed-article
01403501200058	subsumed-article
01403501300012	subsumed-article
01403501300018	subsumed-article
01403501300032	subsumed-article
01403501300040	subsumed-article
01403501300048	subsumed-article
01403501400014	subsumed-article
01403501400060	subsumed-article
01403501600014	subsumed-article
01403501700022	subsumed-article
01403501800040	subsumed-article
01403502300012	subsumed-article
01403502600016	subsumed-article
01403600600018	subsumed-article
01403601300008	subsumed-article
01403601700024	subsumed-article
01403601900034	subsumed-article
01500100600022	subsumed-article
01500100600028	subsumed-article
01500100600036	subsumed-article
01500100600044	subsumed-article
01500101100008	subsumed-article
01500101100016	subsumed-article
01500300100022	subsumed-article
